New PAW TMT results file!																																											
"Program ""PAW_protein_grouper.py"" run on Mon Feb 13 18:36:31 2023"																																											
3093	1	sp|Q6NXI6|RPRD2_MOUSE	 	 	 	 	15	1469	156584	Regulation of nuclear pre-mRNA domain-containing protein 2 OS=Mus musculus OX=10090 GN=Rprd2 PE=1 SV=1	27	27	1	10	17	10	17	10	17	10	201167.1455	192562.6816	247211.665	245241.4014	236435.5254	227036.0059	225941.8125	201303.3291	233598.6084	213356.124	5351.812745	17	1173113.481	1218224.896	1433799.453	1558596.024	1469349.892	1409662.243	1474477.825	1289735.173	1545237.083	1371543.859	28750.80957
3094	1	sp|Q6NXJ0|WWC2_MOUSE	 	 	 	 	2.9	1187	132618	Protein WWC2 OS=Mus musculus OX=10090 GN=Wwc2 PE=1 SV=1	5	5	1	2	3	2	3	2	3	2	7591.208496	7114.59253	7304.094238	9669.855468	8720.415527	7877.779786	9071.104248	7533.79126	8247.829102	8699.041748	150	3	130699.4287	135306.9141	131015.0332	164604.2451	127703.4629	143092.2168	122791.2695	149348.8623	141471.3604	137152.3252	150
3095	1	sp|Q6NXK2|ZN532_MOUSE	 	 	"sp|O88685|PRS6A_MOUSE, sp|Q6NXK2|ZN532_MOUSE"	 	3.7	1036	110948	Zinc finger protein 532 OS=Mus musculus OX=10090 GN=Znf532 PE=1 SV=1	4	2	0.5	2	2	2	0	2	0	2	25365.46094	22155.55176	23048.71973	34988.17578	23703.96387	25271.79981	24359.4082	27840.01856	28748.40723	23662.35645	150	0	0	0	0	0	0	0	0	0	0	0	0
3096	1	sp|Q6NXK7|DPP10_MOUSE	 	 	"sp|Q6NXK7|DPP10_MOUSE, sp|Q9Z218|DPP6_MOUSE"	 	37.1	797	90826	Inactive dipeptidyl peptidase 10 OS=Mus musculus OX=10090 GN=Dpp10 PE=1 SV=1	64	58	0.906	32	32	28	30	29.109	30.606	28	1774772.012	1862405.669	2353949.75	2328136.901	2559111.134	2012842.31	2119611.82	2194489.148	2193681.109	2258992.7	76000.90674	30	3547611.985	3953012.417	4864244.613	4688720.657	5336480.051	4035764.077	4380414.882	4431274.938	4420123.759	4624944.174	95607.4834
3097	1	sp|Q6NXK8|ASIC1_MOUSE	 	 	 	 	19.8	526	59667	Acid-sensing ion channel 1 OS=Mus musculus OX=10090 GN=Asic1 PE=1 SV=1	9	9	1	4	5	4	5	4	5	4	184253.021	180139.542	208214.4487	253221.749	215070.9199	204090.0146	214973.5454	246936.5381	193869.4095	211695.0166	6287.066406	5	305627.3691	262658.4326	273635.8027	372246.2344	316633.4961	307062.0234	320639.4336	379760.9629	318313.1211	332468.3184	3209.43335
3098	1	sp|Q6NXN1|SZRD1_MOUSE	 	 	 	 	28.9	152	16998	SUZ domain-containing protein 1 OS=Mus musculus OX=10090 GN=Szrd1 PE=1 SV=1	6	6	1	4	2	4	2	4	2	4	188168.2263	188948.3184	220819.3315	221051.0923	215580.6855	217684.3809	220533.4612	214003.3218	214281.4443	209759.2896	3468.570557	2	129044.6172	129949.0244	156514.4785	182478.8945	179550.9473	141343.7051	148647.2441	139710.0615	165462.6875	143796.4355	150
3099	1	sp|Q6NZA9|TAF9B_MOUSE	 	 	 	 	7.6	249	27172	Transcription initiation factor TFIID subunit 9B OS=Mus musculus OX=10090 GN=Taf9b PE=1 SV=2	3	3	1	2	1	2	1	2	1	2	64152.40601	61585.71997	78666.67969	84200.21338	90469.61133	86571.50781	82020.00781	74941.94141	76050.82324	76016.53003	4393.20459	1	123047.9531	119614.0313	144317.2656	178101.1094	150392.75	136350.2344	162737.4531	134912.625	158789.5156	153751.5313	150
3100	1	sp|Q6NZB0|DNJC8_MOUSE	 	 	 	 	47.8	253	29812	DnaJ homolog subfamily C member 8 OS=Mus musculus OX=10090 GN=Dnajc8 PE=1 SV=2	25	25	1	13	12	13	12	13	12	13	1075565.155	1054496.008	1230818.969	1290838.306	1232438.128	1196054.718	1213723.842	1188065.894	1184396.291	1152129.383	37871.98352	12	2258402.047	2222398.453	2578042.969	2744011.519	2596825.101	2390592.23	2483363.551	2432956.84	2556771.14	2376285.352	64963.79151
3101	1	sp|Q6NZC7|S23IP_MOUSE	 	 	 	 	23.3	998	110779	SEC23-interacting protein OS=Mus musculus OX=10090 GN=Sec23ip PE=1 SV=2	39	39	1	21	18	21	18	21	18	21	871425.584	792496.9707	934827.4009	1002199.3	944427.2188	870243.6201	871374.5449	887098.0181	952442.8975	887829.4355	25373.29175	18	1774833.368	1658405.35	1898512.256	1958940.83	1867522.292	1770717.838	1731519.944	1775294.243	1846151.672	1945630.721	37443.97571
3102	1	sp|Q6NZF1|ZC11A_MOUSE	 	 	 	 	10.7	792	86491	Zinc finger CCCH domain-containing protein 11A OS=Mus musculus OX=10090 GN=Zc3h11a PE=1 SV=1	12	12	1	5	7	5	7	5	7	5	135057.293	143652.1001	148720.5391	160860.3374	151455.834	150174.0039	138321.0635	150523.8281	153318.9771	149437.5151	150	7	172744.502	169299.7557	214162.5815	245847.773	200018.4497	203708.9487	206949.2924	203647.8569	205749.2544	208553.1699	2442.396363
3103	1	sp|Q6NZJ6|IF4G1_MOUSE	 	 	"sp|Q6NZJ6|IF4G1_MOUSE, sp|Q80XI3|IF4G3_MOUSE"	 	36.1	1600	176075	Eukaryotic translation initiation factor 4 gamma 1 OS=Mus musculus OX=10090 GN=Eif4g1 PE=1 SV=1	129	114	0.884	57	72	50	64	53.608	68.414	50	3444106.133	3192415.2	3718681.586	4122931.86	3732912.671	3620380.833	3553729.295	3856859.023	3605234.392	3789272.011	116759.8473	64	9159084.331	8520893.353	10210385.07	10935884.2	10360308.12	9809478.337	9881151.015	10286133.8	10363506.95	10198178.62	179558.2019
3104	1	sp|Q6NZK8|PTPC1_MOUSE	 	 	 	 	7.6	747	83933	Protein tyrosine phosphatase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ptpdc1 PE=1 SV=1	3	3	1	2	1	2	1	2	1	2	36352.71191	29962.39941	38178.20557	41009.85059	38084.86328	34766.09473	32988.32129	47223.72754	34626.89844	35912.43164	150	1	16949.48438	13312.00977	15076.44824	17147.88867	18464.1543	15533.08106	16476.67578	17541.39648	20828.76367	16579.42773	150
3105	1	sp|Q6NZL0|SOGA3_MOUSE	 	 	"sp|Q3UHU5|MTCL1_MOUSE, sp|Q6NZL0|SOGA3_MOUSE"	 	42	945	103478	Protein SOGA3 OS=Mus musculus OX=10090 GN=Soga3 PE=1 SV=2	121	110	0.909	64	57	58	52	61.663	55.562	58	4294970.481	4082222.532	4665173.156	5267932.265	4679639.311	4717609.239	4997346.882	4993728.675	4766915.673	4677554.24	151168.4895	52	10581968.41	9953428.075	11383302.12	13335761.67	11917940.89	11151288.45	12210838.14	12087221.84	11724597.61	11408748.83	223532.1227
3106	1	sp|Q6NZM9|HDAC4_MOUSE	 	 	"sp|Q6NZM9|HDAC4_MOUSE, sp|Q9Z2V6|HDAC5_MOUSE"	 	10.5	1076	118561	Histone deacetylase 4 OS=Mus musculus OX=10090 GN=Hdac4 PE=1 SV=1	15	14	0.933	6	9	6	8	6	8.571	6	135280.6914	122108.3086	154842.3535	157932.1895	147553.3184	136111.1758	136250.2998	147805.8691	134813.2012	147827.1406	2131.590332	8	678243.012	648461.6699	780644.9585	922627.895	768210.2476	784176.0557	813507.5742	834199.2456	822419.0234	787456.2358	14643.26904
3107	1	sp|Q6NZN0|RBM26_MOUSE	 	 	"sp|Q5SFM8|RBM27_MOUSE, sp|Q6NZN0|RBM26_MOUSE"	 	24.5	1012	114142	RNA-binding protein 26 OS=Mus musculus OX=10090 GN=Rbm26 PE=1 SV=2	33	32	0.97	15	18	14	18	14.737	18	14	811610.1729	727211.6465	907547.6309	1000859.394	890857.7314	876141.502	853033.7847	871805.1816	875761.9517	874176.7817	13603.18774	18	2770500.12	2509259.176	3079604.144	3239935.253	3132067.269	3072055.624	3307833.977	3037329.703	3139334.916	2998640.067	42315.81885
3108	1	sp|Q6NZQ6|ZN740_MOUSE	 	 	 	 	10	180	20892	Zinc finger protein 740 OS=Mus musculus OX=10090 GN=Znf740 PE=1 SV=1	4	4	1	1	3	1	3	1	3	1	7435.584473	4735.187012	5402.413086	8544.057617	5171.178223	6957.098633	9240.864258	7125.359863	8035.573242	5024.953125	150	3	68334.6748	69856.95313	72024.01953	83015.43066	78783.17676	77399.98242	87669.03418	75380.28223	73790.07422	68191.50684	150
3109	1	sp|Q6P069|SORCN_MOUSE	 	 	 	 	58.6	198	21627	Sorcin OS=Mus musculus OX=10090 GN=Sri PE=1 SV=1	62	62	1	30	32	30	32	30	32	30	3988801.027	3668530.616	4469008.259	4712443.383	4507219.969	4017393.041	4501256.361	4122232.715	4570226.33	3779012.825	150455.872	32	13215590.9	12174260.81	15529113.19	16103311.99	15032726.11	14103418.84	14490002.64	13363036.52	14980246.73	12477578.1	253252.1802
3110	1	sp|Q6P1B1|XPP1_MOUSE	 	 	 	 	51.5	623	69590	Xaa-Pro aminopeptidase 1 OS=Mus musculus OX=10090 GN=Xpnpep1 PE=1 SV=1	73	72	0.986	40	33	39	33	40	33	39	3444929.612	3371629.575	3994041.103	4145838.347	4097099.267	3814307.493	3848890.533	3838452.327	4041743.56	3849661.615	134141.071	33	9057410.569	8763843.797	10535464.67	10885109.16	10591269.35	9994834.581	9894015.26	10093649.21	10612581.56	10014308.31	208016.0781
3111	1	sp|Q6P1B3|PIANP_MOUSE	 	 	 	 	9.4	278	29743	PILR alpha-associated neural protein OS=Mus musculus OX=10090 GN=Pianp PE=1 SV=1	3	3	1	2	1	2	1	2	1	2	44805.13672	43250.57324	47004.12549	56936.10303	46784.8125	53751.12256	53432.66943	57726.4541	56718.4502	47703.89014	3760.367432	1	44768.54688	42358.83203	43541.45313	50372.60547	47268.97266	44758.73438	43866.82031	62072.61719	53867.61328	45697.14844	150
3112	1	sp|Q6P1D5|SE6L1_MOUSE	 	 	 	 	8.4	963	104825	Seizure 6-like protein OS=Mus musculus OX=10090 GN=Sez6l PE=1 SV=1	13	13	1	7	6	7	6	7	6	7	363617.5527	420168.5957	452998.7051	471412.6445	459726.0059	429787.0215	419134.2129	396483.5781	537919.1484	502091.5078	13956.64136	6	371183.4697	694653.3662	401910.7236	689880.6992	480005.8525	404117.3818	472827.0967	426258.6572	573277.2686	549766.7773	3385.267334
3113	1	sp|Q6P1E8|EFCB6_MOUSE	 	 	 	 	2.6	1516	175769	EF-hand calcium-binding domain-containing protein 6 OS=Mus musculus OX=10090 GN=Efcab6 PE=1 SV=2	5	5	1	4	1	4	1	4	1	4	704635.3428	673299.3145	839316.5527	834749.543	764785.0654	759449.5039	837732.0605	753961.4883	800576.7842	771184.5195	40787.48828	1	73231.92969	82884.71875	100977.7734	108289.0859	94383.53906	97354.02344	87957.47656	105935.9844	95685.47656	75229.5625	150
3114	1	sp|Q6P1F6|2ABA_MOUSE	 	 	"sp|Q6P1F6|2ABA_MOUSE, sp|Q6ZWR4|2ABB_MOUSE, sp|Q8BG02|2ABG_MOUSE, sp|Q925E7|2ABD_MOUSE"	 	59.7	447	51692	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r2a PE=1 SV=1	57	33	0.579	28	29	17	16	25.867	27.219	17	1716884.578	1614982.159	1799845.891	1987328.526	1820431.763	1641648.679	1824636.007	1936488.333	1662681.35	1727550.91	38408.85083	16	5595896.902	5073262.99	6031584.428	6573090.99	6392741.206	5575416.51	6065969.616	6200599.112	5782470.52	6102499.803	164807.5703
3115	1	sp|Q6P1H6|ANKL2_MOUSE	 	 	 	 	3.8	964	106197	Ankyrin repeat and LEM domain-containing protein 2 OS=Mus musculus OX=10090 GN=Ankle2 PE=1 SV=2	5	5	1	2	3	2	3	2	3	2	37371.57129	29422.04736	41219.71094	47393.12402	36889.00879	36559.95898	35585.15332	38752.63574	36168.45605	35124.66553	150	3	261828.5	242584.9141	281214.5703	322030.6172	283952.9609	264424.3672	283089.6172	276261.2813	277625.1875	307709.7266	150
3116	1	sp|Q6P1I6|PSD2_MOUSE	 	 	 	 	26.4	770	84298	PH and SEC7 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Psd2 PE=1 SV=1	47	47	1	21	26	21	26	21	26	21	1955762.485	1058352.553	2039845.953	1824992.994	2083976.336	2115235.396	2290505.323	1727560.627	1736870.14	2559937.115	41899.33862	26	2564927.951	2859350.613	3148772.214	3457374.702	3348836.946	3238836.282	3387461.197	2971228.4	3312461.691	2972239.856	53825.79468
3117	1	sp|Q6P1Y8|INP4B_MOUSE	 	 	 	 	18.5	924	104530	"Type II inositol 3,4-bisphosphate 4-phosphatase OS=Mus musculus OX=10090 GN=Inpp4b PE=2 SV=1"	20	20	1	10	10	10	10	10	10	10	392489.1567	361279.626	417690.9099	458062.8525	440573.875	414790.1401	424477.894	420736.5825	473494.2976	403928.8904	14391.31397	10	879456.5542	776044.6564	1018173.157	1141326.089	1013782.39	990230.1328	1048556.58	938721.8047	1071470.161	892914.5067	29378.98145
3118	1	sp|Q6P2B1|TNPO3_MOUSE	 	 	 	 	13	923	104169	Transportin-3 OS=Mus musculus OX=10090 GN=Tnpo3 PE=1 SV=1	21	21	1	11	10	11	10	11	10	11	573390.1577	561073.1128	593067.1978	686087.5327	638869.48	593248.3228	641059.1484	640602.46	662552.5864	641359.5659	19463.50562	10	953591.1531	838157.4744	992475.2994	1126752.719	1045484.252	1021135.43	1039430.619	1005644.795	1075693.642	1037829.096	37014.94092
3119	1	sp|Q6P2K6|P4R3A_MOUSE	 	 	 	 	15.1	820	93841	Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Mus musculus OX=10090 GN=Ppp4r3a PE=1 SV=1	13	13	1	8	5	8	5	8	5	8	260791.6123	283101.498	317551.5078	351314.3945	325460.75	331931.877	344675.4512	314741.4336	355505.1699	349757.1211	11749.77856	5	374435.5833	372822.0852	454746.4663	522902.8789	477290.2388	420908.4651	437585.7461	406914.4941	440143.9106	430547.2297	17792.01953
3120	1	sp|Q6P2L6|NSD3_MOUSE	 	 	 	 	4.1	1439	161000	Histone-lysine N-methyltransferase NSD3 OS=Mus musculus OX=10090 GN=Nsd3 PE=1 SV=2	5	5	1	1	4	1	4	1	4	1	27774.81836	23805.15625	26583.74023	30909.64063	27008.18945	31555.45508	26484.63281	26838.125	28177.85547	26580.72656	1534.233154	4	56468.19678	58599.08984	74386.55957	89975.72363	82579.70703	73353.96387	82949.11621	67541.60986	81249.73438	74130.83789	150
3121	1	sp|Q6P2L7|GOLM2_MOUSE	 	 	 	 	18.2	435	49408	Protein GOLM2 OS=Mus musculus OX=10090 GN=Golm2 PE=1 SV=1	15	15	1	8	7	8	7	8	7	8	310685.8105	313919.1641	362748.5166	395760.2031	376491.8184	341541.5332	316696.7617	356475.2832	344485.4902	321414.5703	16043.02161	7	765708.1191	737095.6367	851814.3574	1003473.953	862301.2988	854837.082	811535.4531	869706.0918	875539.5137	820292.2676	33061.87524
3122	1	sp|Q6P3A8|ODBB_MOUSE	 	 	 	 	33.3	390	42880	"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Bckdhb PE=1 SV=2"	18	18	1	9	9	9	9	9	9	9	532537.4199	493105.0938	579178.4863	621403.9941	570753.5898	555718.9258	564758.2168	605077.7461	564287.291	574223.1875	9504.65625	9	1639396.327	1575089.447	1700845.45	2014804.872	1894577.647	1706396.5	1787010.332	1824484.086	1752675.109	1848766.297	10954.61816
3123	1	sp|Q6P3D0|NUD16_MOUSE	 	 	"sp|Q6P3D0|NUD16_MOUSE, sp|Q8VHN8|TIRR_MOUSE"	 	47.2	195	21825	U8 snoRNA-decapping enzyme OS=Mus musculus OX=10090 GN=Nudt16 PE=1 SV=1	15	12	0.8	4	11	3	9	3.75	10.8	3	102175.9277	93975.125	120341.6855	118969.5156	115341.6133	108306.1934	112912.5645	117225.9316	109540.6934	110257.8398	150	9	1428941.137	1201067.258	1410444.328	1579093.833	1430294.614	1332407.664	1377996.773	1352832.065	1358993.031	1333133.53	42400.17432
3124	1	sp|Q6P3Y5|Z280C_MOUSE	 	 	 	 	5.8	742	83145	Zinc finger protein 280C OS=Mus musculus OX=10090 GN=Znf280c PE=1 SV=1	6	6	1	3	3	3	3	3	3	3	14209.74976	15629.65869	16824.43604	19452.10693	15678.74951	15097.06226	19226.48389	14188.0376	14598.31763	17655.20166	150	3	60973.35596	60743.91455	73074.97754	96429.37695	77001.80176	71277.73096	78907.4043	70721.84863	80165.08008	74010.32422	1382.919678
3125	1	sp|Q6P4S6|SIK3_MOUSE	 	 	 	 	17.4	1369	150658	Serine/threonine-protein kinase SIK3 OS=Mus musculus OX=10090 GN=Sik3 PE=1 SV=4	48	48	1	26	22	26	22	26	22	26	1153813.949	1071824.782	1215733.732	1372367.377	1273613.104	1218664.632	1268206.424	1403630.242	1214345.933	1228863.652	41583.79382	22	2281064.147	2057272.055	2225671.897	2526133.457	2509764.369	2317825.668	2356185.312	2637987.719	2377952.192	2523228.547	25269.06519
3126	1	sp|Q6P4S8|INT1_MOUSE	 	 	 	 	4.7	2195	245165	Integrator complex subunit 1 OS=Mus musculus OX=10090 GN=Ints1 PE=1 SV=2	10	10	1	6	4	6	4	6	4	6	277613.624	245109.1499	290965.2832	344341.6509	293967.5254	280286.1602	304244.2959	303643.6626	272937.0313	271047.1768	1466.208984	4	174701.043	133823.8008	169488.5723	154229.7383	178366.6094	175090.5742	160298.9922	176097.1563	163006.1387	162836.5859	6364.01709
3127	1	sp|Q6P4T0|ATG2A_MOUSE	 	 	 	 	9.6	1914	210937	Autophagy-related protein 2 homolog A OS=Mus musculus OX=10090 GN=Atg2a PE=1 SV=2	14	14	1	7	7	7	7	7	7	7	121526.4934	118645.1527	129021.9529	141368.4265	145012.8925	136042.8318	142496.9674	146829.5283	133203.2415	138533.2554	4340.539062	7	160621.5947	143513.5389	165433.8722	205652.7456	197327.7534	168186.7936	194564.0164	183089.4598	175540.228	154142.5258	150
3128	1	sp|Q6P4T2|U520_MOUSE	 	 	 	 	40.6	2136	244544	U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Mus musculus OX=10090 GN=Snrnp200 PE=1 SV=1	170	170	1	82	88	82	88	82	88	82	7714145.599	7484578.25	9017294.317	9607919.57	9132062.994	8858730.996	8678578.934	8431960.181	8952593.631	8302401.534	232238.0524	88	20434684.27	19559117.73	24339080.83	25207873.2	24907174.64	23665970.79	23556102.72	22721961.33	24066297.52	22132827.56	516694.1785
3129	1	sp|Q6P542|ABCF1_MOUSE	 	 	"sp|Q6P542|ABCF1_MOUSE, sp|Q7TPM1|PRC2B_MOUSE"	 	23.5	837	94944	ATP-binding cassette sub-family F member 1 OS=Mus musculus OX=10090 GN=Abcf1 PE=1 SV=1	26	25	0.962	12	14	12	13	12	13.684	12	670753.8567	595802.1567	672177.7022	756541.4233	739292.8311	669998.7947	645653.4497	687145.1411	715537.9248	682270.0156	16460.10547	13	762994.2295	695977.9014	794903.6172	800079.9521	875025.709	743659.3857	778800.6787	759942.9893	760029.502	758126.6919	9623.712403
3130	1	sp|Q6P549|SHIP2_MOUSE	 	 	"sp|Q3TW96|UAP1L_MOUSE, sp|Q6P549|SHIP2_MOUSE, sp|Q9ES52|SHIP1_MOUSE"	 	8	1257	138972	"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 OS=Mus musculus OX=10090 GN=Inppl1 PE=1 SV=1"	10	8	0.8	5	5	3	5	3.95	5	3	34819.21045	29294.47437	36838.63843	36274.66113	38883.71533	36098.13574	33693.98218	30131.22168	34520.89722	35478.90332	150	5	333396.8013	264460.8979	334806.074	379377.5156	373991.1475	316503.5259	344865.3149	329089.501	349108.6221	338622.4717	150
3131	1	sp|Q6P5B0|RRP12_MOUSE	 	 	 	 	2.5	1295	143129	RRP12-like protein OS=Mus musculus OX=10090 GN=Rrp12 PE=1 SV=1	3	3	1	2	1	2	1	2	1	2	25773.04541	22080.17651	29357.0083	33514.28857	25525.37109	24765.4292	26027.35986	26825.04053	27632.02979	28853.95264	1637.232544	1	54196	58539.81641	59790.94922	87894.69531	55261.53906	57365.39063	71630.09375	84725.13281	58490.17578	54255.93359	150
3132	1	sp|Q6P5C5|SMUG1_MOUSE	 	 	 	 	14.7	279	30654	Single-strand selective monofunctional uracil DNA glycosylase OS=Mus musculus OX=10090 GN=Smug1 PE=1 SV=1	5	5	1	1	4	1	4	1	4	1	20008.61523	16558.75781	26731.93164	23832.46289	24509.38281	21093.83398	21551.17969	18508.74023	24246.50781	22919.56445	150	4	208317.1602	204390.9414	227926.8027	263141.7578	225886.6641	208849.5078	227775.5449	214375.9727	243696.9629	227618.791	1495.245239
3133	1	sp|Q6P5D3|DHX57_MOUSE	 	 	 	 	3.7	1388	155761	Putative ATP-dependent RNA helicase DHX57 OS=Mus musculus OX=10090 GN=Dhx57 PE=1 SV=2	4	4	1	3	1	3	1	3	1	3	3977.307861	4362.034668	4118.281738	3581.643555	4845.374023	3554.876709	4625.9375	4436.118652	2392.622314	3122.173584	150	1	7071.228516	11650.51563	7586.439941	11487.61426	11547.125	9102.996094	11492.89453	12296.6875	13516.60254	10877.11719	150
3134	1	sp|Q6P5D8|SMHD1_MOUSE	 	 	 	 	18.2	2007	225645	Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Mus musculus OX=10090 GN=Smchd1 PE=1 SV=2	38	38	1	20	18	20	18	20	18	20	509798.5471	492258.2646	630062.3562	687355.7649	633943.2261	611527.7022	616782.25	946898.8696	602957.2651	588894.374	28083.56116	18	887745.5435	813898.6821	1002856.9	1083025.767	1023029.406	956551.2544	1014708.912	986193.5415	1037290.539	957140.5151	14505.49377
3135	1	sp|Q6P5E4|UGGG1_MOUSE	 	 	 	 	42.8	1551	176431	UDP-glucose:glycoprotein glucosyltransferase 1 OS=Mus musculus OX=10090 GN=Uggt1 PE=1 SV=4	109	109	1	57	52	57	52	57	52	57	3528140.76	3464771.116	4116466.216	4135164.855	4073098.156	3687184.358	3891384.111	3639595.15	4225109.709	3969417.433	128977.1824	52	8986464.426	8901421.482	10858562.48	10765517.34	10973978.78	10194627.77	10711068.6	9755543.959	11001555.58	11251981.97	202479.4169
3136	1	sp|Q6P5E6|GGA2_MOUSE	 	 	"sp|Q6P5E6|GGA2_MOUSE, sp|Q8BMI3|GGA3_MOUSE, sp|Q8R0H9|GGA1_MOUSE"	 	2.7	603	66048	ADP-ribosylation factor-binding protein GGA2 OS=Mus musculus OX=10090 GN=Gga2 PE=1 SV=1	3	1	0.333	2	1	1	0	1.043	0	1	21082.24023	17145.77344	21501.11133	20669.51563	20055.04102	19952.41992	18158.74023	20277.44141	17455.04297	19755.9707	150	0	0	0	0	0	0	0	0	0	0	0	0
3137	1	sp|Q6P5E8|DGKQ_MOUSE	 	 	 	 	19.1	934	102253	Diacylglycerol kinase theta OS=Mus musculus OX=10090 GN=Dgkq PE=1 SV=1	24	24	1	11	13	11	13	11	13	11	577550.5312	429193.4072	502415.8306	603976.2661	466796.981	464066.6826	484914.1699	592199.3047	457412.0742	471368.4863	7563.10437	13	1182348.292	1174013.567	1236468.474	1514502.128	1197728.475	1227117.108	1209791.394	1575489.925	1179268.677	1289770.355	860.491882
3138	1	sp|Q6P5F6|S39AA_MOUSE	 	 	 	 	13.8	833	94393	Zinc transporter ZIP10 OS=Mus musculus OX=10090 GN=Slc39a10 PE=1 SV=1	19	19	1	11	8	11	8	11	8	11	392605.3296	401323.073	422981.72	537250.2629	459173.6931	425983.7954	451480.9326	505634.8945	444026.8113	463873.0615	4627.695801	8	534934.6475	565228.5498	600624.7256	722956.4941	609332.5605	549186.1445	591371.042	789825.0967	620757.1855	629687.1865	150
3139	1	sp|Q6P5F7|TTYH3_MOUSE	 	 	 	 	12.2	524	57713	Protein tweety homolog 3 OS=Mus musculus OX=10090 GN=Ttyh3 PE=1 SV=1	11	11	1	6	5	6	5	6	5	6	190824.9822	179711.873	188437.2021	271347.9871	201956.5215	199466.6606	195630.3418	236856.1113	225971.4878	203208.5156	5080.461304	5	440128.7329	387790.8396	414145.1052	503458.728	404533.3667	423348.3868	404107.0874	501753.7285	441351.4473	434835.5474	4209.121094
3140	1	sp|Q6P5F9|XPO1_MOUSE	 	 	 	 	33.3	1071	123091	Exportin-1 OS=Mus musculus OX=10090 GN=Xpo1 PE=1 SV=1	92	92	1	46	46	46	46	46	46	46	4137347.824	3843435.695	4473725.828	4917372.361	4680471.518	4502690.15	4369818.072	4685434.039	4600922.098	4557712.946	183094.0463	46	14031435.98	13836822.3	16107350.84	17193477.42	16787940.74	15572021.67	15482273.68	16371778.34	16236759.44	15793171.06	321940.2488
3141	1	sp|Q6P5G0|MK04_MOUSE	 	 	 	 	4.6	583	65574	Mitogen-activated protein kinase 4 OS=Mus musculus OX=10090 GN=Mapk4 PE=1 SV=1	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	92065.00977	81897.01758	96735.625	100357.6816	100970.3906	76473.47852	87366.17578	92743.93359	95544.88672	90064.38672	150
3142	1	sp|Q6P5G6|UBXN7_MOUSE	 	 	 	 	25.3	467	52164	UBX domain-containing protein 7 OS=Mus musculus OX=10090 GN=Ubxn7 PE=1 SV=2	16	16	1	9	7	9	7	9	7	9	222290.0603	214989.9758	251172.1172	280693.6421	256513.3499	234436.7615	235576.2932	230061.5173	260935.2129	248141.2266	6390.663819	7	641930.5376	587129.7256	717733.875	776910.4844	705476.957	680424.0684	631940.1416	687719.1016	676403.9404	709776.2266	7356.486328
3143	1	sp|Q6P5H2|NEST_MOUSE	 	 	 	 	8.2	1864	207122	Nestin OS=Mus musculus OX=10090 GN=Nes PE=1 SV=1	14	14	1	8	6	8	6	8	6	8	103517.9929	89649.57617	127234.4312	134581.1426	122284.0942	116132.9666	104531.8755	113922.2385	103716.6692	108737.3245	150	6	146872.8281	106240.2263	126659.366	155100.8411	123885.7296	131303.6572	136081.4084	148695.2852	147524.541	138810.3369	150
3144	1	sp|Q6P5H6|FRMD5_MOUSE	 	 	 	 	14.7	517	58582	FERM domain-containing protein 5 OS=Mus musculus OX=10090 GN=Frmd5 PE=1 SV=1	11	11	1	5	6	5	6	5	6	5	308812.7969	278678.1973	314488.1953	351317.0664	343798.502	340332.0625	352450.9961	338269.0605	342453.2734	299717.6074	9607.090332	6	486804.8994	456802.4834	589528.1709	599962.8008	589219.2217	531149.4707	587423.7002	616731.7334	621284.2998	497021.8789	16113.05518
3145	1	sp|Q6P5U7|NWD2_MOUSE	 	 	 	 	1.7	1742	197412	NACHT and WD repeat domain-containing protein 2 OS=Mus musculus OX=10090 GN=Nwd2 PE=1 SV=2	2	2	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	26488.10156	24679.27515	41920.24121	31387.56006	29492.24658	25510.29053	28055.81055	25004.11914	30701.18921	34100.84326	150
3146	1	sp|Q6P6I6|GRL1A_MOUSE	 	 	 	 	12.8	366	41236	DNA-directed RNA polymerase II subunit GRINL1A OS=Mus musculus OX=10090 GN=Polr2m PE=2 SV=2	5	5	1	3	2	3	2	3	2	3	2761.083008	2895.413574	6670.359742	3821.898926	3289.404053	4851.512451	4115.896973	4536.782226	7167.771606	5489.221557	150	2	18574.23047	21003.74463	22244.86133	27081.49219	23148.27441	19741.44482	25644.31934	24780.27734	18794.07617	18402.96973	150
